Date,Season,Hour,Holiday,Day of the Week,Working Day,Weather Type,Temperature F,Temperature Feels F,Humidity,Wind Speed,Casual Users,Registered Users,Total Users
6/17/2012,2,3,0,0,0,1,62.5,64.4,64,7,6,22,28
6/17/2012,2,4,0,0,0,1,62.5,64.4,64,6,2,16,18
6/17/2012,2,5,0,0,0,1,62.5,64.4,68,9,4,13,17
6/17/2012,2,6,0,0,0,1,60.8,62.6,72,7,7,16,23
6/17/2012,2,7,0,0,0,1,60.8,62.6,72,6,18,30,48
6/17/2012,2,8,0,0,0,1,64.2,66.2,68,17,24,95,119
6/17/2012,2,9,0,0,0,1,64.2,66.2,68,11,91,183,274
6/17/2012,2,10,0,0,0,1,65.9,68,64,0,148,288,436
6/17/2012,2,11,0,0,0,1,69.4,77,57,7,196,350,546
6/17/2012,2,12,0,0,0,1,69.4,77,57,0,260,355,615
6/17/2012,2,13,0,0,0,1,71.1,77,53,11,267,347,614
6/17/2012,2,14,0,0,0,1,71.1,77,53,0,255,327,582
6/17/2012,2,15,0,0,0,1,72.8,77,50,15,203,260,463
6/17/2012,2,16,0,0,0,1,72.8,77,54,20,240,340,580
6/17/2012,2,17,0,0,0,1,71.1,77,57,15,232,361,593
6/17/2012,2,18,0,0,0,1,71.1,77,53,13,203,310,513
6/17/2012,2,19,0,0,0,1,71.1,77,53,11,146,244,390
6/17/2012,2,20,0,0,0,1,69.4,77,57,13,101,201,302
6/17/2012,2,21,0,0,0,1,69.4,77,57,13,76,170,246
6/17/2012,2,22,0,0,0,1,67.7,75.2,60,13,55,98,153
6/17/2012,2,23,0,0,0,1,65.9,68,64,13,29,79,108
6/18/2012,2,0,0,1,1,1,64.2,66.2,73,17,12,28,40
6/18/2012,2,1,0,1,1,1,62.5,64.4,77,15,9,5,14
6/18/2012,2,2,0,1,1,1,62.5,64.4,77,15,3,6,9
6/18/2012,2,3,0,1,1,2,60.8,62.6,83,15,1,3,4
6/18/2012,2,4,0,1,1,2,62.5,64.4,77,13,0,9,9
6/18/2012,2,5,0,1,1,3,60.8,62.6,83,9,1,22,23
6/18/2012,2,6,0,1,1,3,60.8,62.6,88,9,0,37,37
6/18/2012,2,7,0,1,1,3,60.8,62.6,94,15,10,135,145
6/18/2012,2,8,0,1,1,2,62.5,64.4,83,13,27,447,474
6/18/2012,2,9,0,1,1,2,62.5,64.4,83,15,28,222,250
6/18/2012,2,10,0,1,1,3,62.5,64.4,88,7,13,78,91
6/18/2012,2,11,0,1,1,2,62.5,64.4,88,11,25,96,121
6/18/2012,2,12,0,1,1,3,64.2,66.2,78,9,29,139,168
6/18/2012,2,13,0,1,1,2,65.9,68,73,9,51,174,225
6/18/2012,2,14,0,1,1,2,65.9,68,68,13,59,160,219
6/18/2012,2,15,0,1,1,2,67.7,73.4,69,13,61,176,237
6/18/2012,2,16,0,1,1,2,67.7,73.4,73,13,53,279,332
6/18/2012,2,17,0,1,1,2,67.7,73.4,73,13,54,669,723
6/18/2012,2,18,0,1,1,2,69.4,75.2,69,11,47,595,642
6/18/2012,2,19,0,1,1,2,69.4,73.4,73,6,52,411,463
6/18/2012,2,20,0,1,1,2,69.4,73.4,73,9,45,317,362
6/18/2012,2,21,0,1,1,2,69.4,73.4,73,7,35,238,273
6/18/2012,2,22,0,1,1,2,69.4,73.4,73,11,21,143,164
6/18/2012,2,23,0,1,1,3,67.7,71.6,78,13,17,57,74
6/19/2012,2,0,0,2,1,2,67.7,71.6,78,11,5,30,35
6/19/2012,2,1,0,2,1,2,67.7,71.6,78,11,1,13,14
6/19/2012,2,2,0,2,1,2,67.7,71.6,78,9,1,14,15
6/19/2012,2,3,0,2,1,2,67.7,71.6,78,7,1,7,8
6/19/2012,2,4,0,2,1,2,67.7,71.6,78,9,1,9,10
6/19/2012,2,5,0,2,1,2,67.7,71.6,78,13,3,34,37
6/19/2012,2,6,0,2,1,2,67.7,71.6,78,7,9,152,161
6/19/2012,2,7,0,2,1,2,67.7,71.6,78,9,18,462,480
6/19/2012,2,8,0,2,1,2,67.7,71.6,78,11,40,633,673
6/19/2012,2,9,0,2,1,1,71.1,75.2,73,6,40,288,328
6/19/2012,2,10,0,2,1,1,71.1,75.2,73,6,44,136,180
6/19/2012,2,11,0,2,1,1,72.8,77,69,9,56,174,230
6/19/2012,2,12,0,2,1,1,76.3,80.6,65,6,70,222,292
6/19/2012,2,13,0,2,1,1,79.8,84.2,58,9,69,203,272
6/19/2012,2,14,0,2,1,1,81.5,87.8,58,7,61,166,227
6/19/2012,2,15,0,2,1,1,83.2,91.4,59,11,72,187,259
6/19/2012,2,16,0,2,1,1,84.9,93.2,55,15,48,286,334
6/19/2012,2,17,0,2,1,1,84.9,93.2,55,13,86,725,811
6/19/2012,2,18,0,2,1,1,84.9,93.2,55,11,91,704,795
6/19/2012,2,19,0,2,1,1,84.9,95,59,15,82,432,514
6/19/2012,2,20,0,2,1,1,84.9,93.2,55,17,59,399,458
6/19/2012,2,21,0,2,1,1,81.5,87.8,62,11,37,239,276
6/19/2012,2,22,0,2,1,1,78,86,79,6,51,240,291
6/19/2012,2,23,0,2,1,1,78,86,79,9,23,102,125
6/20/2012,2,0,0,3,1,1,76.3,82.4,79,13,5,48,53
6/20/2012,2,1,0,3,1,1,74.6,78.8,79,13,7,20,27
6/20/2012,2,2,0,3,1,1,72.8,75.2,83,11,1,5,6
6/20/2012,2,3,0,3,1,1,72.8,75.2,83,9,2,6,8
6/20/2012,2,4,0,3,1,1,72.8,75.2,83,6,1,6,7
6/20/2012,2,5,0,3,1,1,72.8,75.2,83,6,2,37,39
6/20/2012,2,6,0,3,1,2,71.1,71.6,89,6,9,156,165
6/20/2012,2,7,0,3,1,2,72.8,73.4,89,0,20,444,464
6/20/2012,2,8,0,3,1,2,76.3,82.4,79,7,43,600,643
6/20/2012,2,9,0,3,1,2,78,86,74,0,40,276,316
6/20/2012,2,10,0,3,1,1,86.7,95,52,9,41,126,167
6/20/2012,2,11,0,3,1,1,88.4,96.8,49,13,54,134,188
6/20/2012,2,12,0,3,1,1,90.1,98.6,47,11,30,150,180
6/20/2012,2,13,0,3,1,1,90.1,96.8,44,7,48,163,211
6/20/2012,2,14,0,3,1,1,91.8,98.6,39,13,56,134,190
6/20/2012,2,15,0,3,1,1,93.6,100.4,35,0,36,143,179
6/20/2012,2,16,0,3,1,1,93.6,100.4,35,7,51,284,335
6/20/2012,2,17,0,3,1,1,93.6,100.4,37,0,80,611,691
6/20/2012,2,18,0,3,1,1,93.6,100.4,37,0,81,591,672
6/20/2012,2,19,0,3,1,1,91.8,96.8,37,17,90,449,539
6/20/2012,2,20,0,3,1,1,90.1,95,39,15,81,326,407
6/20/2012,2,21,0,3,1,1,88.4,93.2,44,6,42,302,344
6/20/2012,2,22,0,3,1,1,86.7,93.2,46,7,31,226,257
6/20/2012,2,23,0,3,1,1,83.2,91.4,59,7,21,102,123
6/21/2012,2,0,0,4,1,1,79.8,86,70,6,16,53,69
6/21/2012,2,1,0,4,1,1,78,86,79,9,2,16,18
6/21/2012,2,2,0,4,1,1,78,86,79,7,11,7,18
6/21/2012,2,3,0,4,1,1,78,86,74,0,3,8,11
6/21/2012,2,4,0,4,1,1,76.3,82.4,84,6,1,11,12
6/21/2012,2,5,0,4,1,1,76.3,82.4,84,7,3,37,40
6/21/2012,2,6,0,4,1,2,76.3,82.4,84,6,3,147,150
6/21/2012,2,7,0,4,1,2,76.3,82.4,84,6,26,437,463
6/21/2012,2,8,0,4,1,1,79.8,86,70,0,27,563,590
6/21/2012,2,9,0,4,1,1,84.9,93.2,55,13,32,224,256
6/21/2012,2,10,0,4,1,1,88.4,96.8,49,7,36,114,150
6/21/2012,2,11,0,4,1,1,90.1,96.8,41,9,40,121,161
6/21/2012,2,12,0,4,1,1,93.6,100.4,35,13,33,182,215
6/21/2012,2,13,0,4,1,1,93.6,100.4,35,0,31,141,172
6/21/2012,2,14,0,4,1,1,91.8,96.8,37,11,27,149,176
6/21/2012,2,15,0,4,1,1,95.3,102.2,33,11,40,154,194
6/21/2012,2,16,0,4,1,1,93.6,100.4,35,9,37,283,320
6/21/2012,2,17,0,4,1,1,91.8,96.8,37,0,80,535,615
6/21/2012,2,18,0,4,1,1,90.1,96.8,41,13,78,562,640
6/21/2012,2,19,0,4,1,1,91.8,98.6,39,15,84,415,499
6/21/2012,2,20,0,4,1,1,90.1,96.8,44,13,79,357,436
6/21/2012,2,21,0,4,1,1,86.7,95,52,13,55,256,311
6/21/2012,2,22,0,4,1,1,84.9,96.8,63,11,22,221,243
6/21/2012,2,23,0,4,1,1,84.9,95,59,6,12,134,146
6/22/2012,2,0,0,5,1,2,81.5,89.6,70,7,16,77,93
6/22/2012,2,1,0,5,1,1,81.5,91.4,75,11,3,28,31
6/22/2012,2,2,0,5,1,1,79.8,87.8,79,0,0,12,12
6/22/2012,2,3,0,5,1,1,79.8,87.8,79,0,1,6,7
6/22/2012,2,4,0,5,1,2,81.5,89.6,66,0,3,7,10
6/22/2012,2,5,0,5,1,2,79.8,86,66,6,3,35,38
6/22/2012,2,6,0,5,1,2,79.8,86,66,0,4,118,122
6/22/2012,2,7,0,5,1,1,79.8,84.2,58,11,19,340,359
6/22/2012,2,8,0,5,1,1,81.5,86,55,9,49,564,613
6/22/2012,2,9,0,5,1,1,81.5,87.8,58,15,55,278,333
6/22/2012,2,10,0,5,1,1,84.9,91.4,52,24,52,133,185
6/22/2012,2,11,0,5,1,1,84.9,91.4,49,11,76,160,236
6/22/2012,2,12,0,5,1,1,88.4,96.8,49,9,63,191,254
6/22/2012,2,13,0,5,1,1,91.8,98.6,39,15,72,228,300
6/22/2012,2,14,0,5,1,1,91.8,98.6,39,15,65,198,263
6/22/2012,2,15,0,5,1,1,93.6,100.4,35,24,72,212,284
6/22/2012,2,16,0,5,1,1,93.6,98.6,31,15,67,313,380
6/22/2012,2,17,0,5,1,2,86.7,89.6,38,11,95,551,646
6/22/2012,2,18,0,5,1,2,84.9,93.2,55,13,62,443,505
6/22/2012,2,19,0,5,1,2,81.5,86,55,35,45,317,362
6/22/2012,2,20,0,5,1,2,81.5,86,55,35,31,171,202
6/22/2012,2,21,0,5,1,3,74.6,78.8,65,19,40,177,217
6/22/2012,2,22,0,5,1,1,74.6,78.8,69,9,42,155,197
6/22/2012,2,23,0,5,1,2,72.8,77,74,0,29,145,174
6/23/2012,2,0,0,6,0,1,71.1,71.6,83,0,14,102,116
6/23/2012,2,1,0,6,0,1,72.8,75.2,78,9,16,107,123
6/23/2012,2,2,0,6,0,2,71.1,71.6,83,13,18,75,93
6/23/2012,2,3,0,6,0,2,71.1,71.6,83,6,10,32,42
6/23/2012,2,4,0,6,0,2,71.1,71.6,83,11,6,13,19
6/23/2012,2,5,0,6,0,2,71.1,71.6,83,13,1,11,12
6/23/2012,2,6,0,6,0,1,71.1,71.6,83,6,10,37,47
6/23/2012,2,7,0,6,0,1,71.1,71.6,83,11,19,59,78
6/23/2012,2,8,0,6,0,1,74.6,78.8,69,15,34,133,167
6/23/2012,2,9,0,6,0,1,78,84.2,62,13,85,247,332
6/23/2012,2,10,0,6,0,1,79.8,84.2,55,13,177,317,494
6/23/2012,2,11,0,6,0,1,81.5,84.2,48,15,167,349,516
6/23/2012,2,12,0,6,0,1,84.9,89.6,43,13,203,399,602
6/23/2012,2,13,0,6,0,1,86.7,89.6,34,13,226,338,564
6/23/2012,2,14,0,6,0,1,83.2,84.2,33,17,238,371,609
6/23/2012,2,15,0,6,0,1,88.4,89.6,30,22,217,266,483
6/23/2012,2,16,0,6,0,1,88.4,87.8,26,20,196,317,513
6/23/2012,2,17,0,6,0,1,86.7,87.8,26,17,214,316,530
6/23/2012,2,18,0,6,0,1,86.7,87.8,26,20,194,287,481
6/23/2012,2,19,0,6,0,1,84.9,86,27,13,185,240,425
6/23/2012,2,20,0,6,0,1,83.2,84.2,31,13,158,228,386
6/23/2012,2,21,0,6,0,1,81.5,82.4,33,9,99,223,322
6/23/2012,2,22,0,6,0,1,79.8,80.6,37,7,101,178,279
6/23/2012,2,23,0,6,0,1,78,80.6,44,0,69,156,225
6/24/2012,2,0,0,0,0,1,76.3,80.6,51,0,31,132,163
6/24/2012,2,1,0,0,0,2,74.6,78.8,54,6,39,88,127
6/24/2012,2,2,0,0,0,2,74.6,78.8,51,0,34,80,114
6/24/2012,2,3,0,0,0,2,72.8,77,65,6,19,41,60
6/24/2012,2,4,0,0,0,2,72.8,77,65,0,4,9,13
6/24/2012,2,5,0,0,0,1,69.4,75.2,69,9,1,7,8
6/24/2012,2,6,0,0,0,1,71.1,75.2,65,11,6,19,25
6/24/2012,2,7,0,0,0,1,71.1,75.2,69,7,23,48,71
6/24/2012,2,8,0,0,0,1,76.3,80.6,58,0,38,103,141
6/24/2012,2,9,0,0,0,1,78,82.4,51,0,63,169,232
6/24/2012,2,10,0,0,0,1,81.5,84.2,40,0,161,291,452
6/24/2012,2,11,0,0,0,1,81.5,84.2,40,9,215,291,506
6/24/2012,2,12,0,0,0,1,84.9,86,33,15,227,329,556
6/24/2012,2,13,0,0,0,1,84.9,86,33,19,237,348,585
6/24/2012,2,14,0,0,0,1,88.4,89.6,30,20,253,298,551
6/24/2012,2,15,0,0,0,1,90.1,91.4,28,15,197,290,487
6/24/2012,2,16,0,0,0,1,88.4,89.6,30,17,181,280,461
6/24/2012,2,17,0,0,0,1,88.4,89.6,32,17,203,329,532
6/24/2012,2,18,0,0,0,1,86.7,89.6,34,17,186,348,534
6/24/2012,2,19,0,0,0,1,84.9,87.8,38,20,176,247,423
6/24/2012,2,20,0,0,0,1,83.2,86,46,17,108,224,332
6/24/2012,2,21,0,0,0,1,81.5,86,55,15,76,177,253
6/24/2012,2,22,0,0,0,1,79.8,84.2,55,7,53,125,178
6/24/2012,2,23,0,0,0,1,79.8,84.2,58,7,20,67,87
6/25/2012,2,0,0,1,1,1,78,84.2,62,17,31,37,68
6/25/2012,2,1,0,1,1,1,76.3,80.6,65,15,11,20,31
6/25/2012,2,2,0,1,1,1,76.3,80.6,70,15,4,10,14
6/25/2012,2,3,0,1,1,1,74.6,78.8,69,17,1,4,5
6/25/2012,2,4,0,1,1,1,72.8,75.2,78,17,0,4,4
6/25/2012,2,5,0,1,1,1,72.8,77,74,11,1,42,43
6/25/2012,2,6,0,1,1,1,71.1,73.4,78,11,11,147,158
6/25/2012,2,7,0,1,1,1,72.8,77,74,15,30,455,485
6/25/2012,2,8,0,1,1,1,72.8,77,69,13,53,555,608
6/25/2012,2,9,0,1,1,1,76.3,80.6,65,13,37,231,268
6/25/2012,2,10,0,1,1,1,81.5,86,55,11,58,126,184
6/25/2012,2,11,0,1,1,1,84.9,89.6,43,22,54,127,181
6/25/2012,2,12,0,1,1,2,81.5,84.2,45,20,74,196,270
6/25/2012,2,13,0,1,1,1,78,82.4,51,20,79,181,260
6/25/2012,2,14,0,1,1,1,83.2,86,43,17,90,161,251
6/25/2012,2,15,0,1,1,1,83.2,84.2,38,31,65,168,233
6/25/2012,2,16,0,1,1,1,84.9,86,31,26,104,310,414
6/25/2012,2,17,0,1,1,1,84.9,84.2,24,31,76,757,833
6/25/2012,2,18,0,1,1,1,81.5,82.4,27,30,100,691,791
6/25/2012,2,19,0,1,1,1,79.8,80.6,27,31,74,508,582
6/25/2012,2,20,0,1,1,1,78,80.6,30,30,100,375,475
6/25/2012,2,21,0,1,1,1,74.6,77,30,22,50,281,331
6/25/2012,2,22,0,1,1,1,72.8,77,29,26,21,166,187
6/25/2012,2,23,0,1,1,1,71.1,77,33,22,15,88,103
6/26/2012,2,0,0,2,1,1,69.4,77,33,22,8,29,37
6/26/2012,2,1,0,2,1,1,67.7,77,35,26,11,19,30
6/26/2012,2,2,0,2,1,1,64.2,66.2,43,19,2,7,9
6/26/2012,2,3,0,2,1,1,62.5,64.4,45,19,2,7,9
6/26/2012,2,4,0,2,1,1,62.5,64.4,45,20,1,9,10
6/26/2012,2,5,0,2,1,1,60.8,62.6,48,26,3,36,39
6/26/2012,2,6,0,2,1,1,60.8,62.6,52,20,12,176,188
6/26/2012,2,7,0,2,1,1,60.8,62.6,52,24,21,531,552
6/26/2012,2,8,0,2,1,1,64.2,66.2,49,22,34,622,656
6/26/2012,2,9,0,2,1,1,65.9,68,46,28,30,298,328
6/26/2012,2,10,0,2,1,1,69.4,77,41,24,37,153,190
6/26/2012,2,11,0,2,1,1,71.1,77,36,28,46,189,235
6/26/2012,2,12,0,2,1,1,72.8,77,34,30,80,228,308
6/26/2012,2,13,0,2,1,1,76.3,78.8,30,31,74,232,306
6/26/2012,2,14,0,2,1,1,76.3,78.8,30,31,81,186,267
6/26/2012,2,15,0,2,1,1,78,80.6,28,31,88,229,317
6/26/2012,2,16,0,2,1,1,78,78.8,26,33,67,349,416
6/26/2012,2,17,0,2,1,1,78,80.6,28,28,104,796,900
6/26/2012,2,18,0,2,1,1,78,80.6,28,24,105,719,824
6/26/2012,2,19,0,2,1,1,78,80.6,28,15,83,529,612
6/26/2012,2,20,0,2,1,1,76.3,78.8,30,19,88,417,505
6/26/2012,2,21,0,2,1,1,74.6,78.8,34,13,61,267,328
6/26/2012,2,22,0,2,1,1,72.8,77,34,17,26,219,245
6/26/2012,2,23,0,2,1,1,69.4,77,41,9,13,118,131
6/27/2012,2,0,0,3,1,1,69.4,77,41,13,15,39,54
6/27/2012,2,1,0,3,1,1,67.7,77,43,11,5,18,23
6/27/2012,2,2,0,3,1,1,64.2,66.2,49,9,2,12,14
6/27/2012,2,3,0,3,1,1,65.9,68,46,6,1,7,8
6/27/2012,2,4,0,3,1,1,67.7,77,40,17,0,11,11
6/27/2012,2,5,0,3,1,1,67.7,77,43,19,2,34,36
6/27/2012,2,6,0,3,1,1,65.9,68,46,19,7,193,200
6/27/2012,2,7,0,3,1,1,67.7,77,43,24,29,498,527
6/27/2012,2,8,0,3,1,1,69.4,77,43,22,49,638,687
6/27/2012,2,9,0,3,1,1,72.8,77,41,24,29,253,282
6/27/2012,2,10,0,3,1,1,76.3,78.8,37,17,34,138,172
6/27/2012,2,11,0,3,1,1,79.8,80.6,30,22,64,145,209
6/27/2012,2,12,0,3,1,1,81.5,82.4,29,20,77,245,322
6/27/2012,2,13,0,3,1,1,84.9,86,27,22,77,244,321
6/27/2012,2,14,0,3,1,1,84.9,84.2,24,24,78,192,270
6/27/2012,2,15,0,3,1,1,84.9,86,26,31,61,188,249
6/27/2012,2,16,0,3,1,1,86.7,86,24,30,55,337,392
6/27/2012,2,17,0,3,1,1,86.7,86,24,26,113,730,843
6/27/2012,2,18,0,3,1,1,84.9,86,27,22,85,719,804
6/27/2012,2,19,0,3,1,1,83.2,84.2,29,22,101,542,643
6/27/2012,2,20,0,3,1,1,81.5,82.4,31,13,76,369,445
6/27/2012,2,21,0,3,1,1,79.8,80.6,35,9,54,313,367
6/27/2012,2,22,0,3,1,1,78,80.6,39,6,52,245,297
6/27/2012,2,23,0,3,1,1,74.6,78.8,47,9,11,148,159
6/28/2012,2,0,0,4,1,1,72.8,77,50,7,2,52,54
6/28/2012,2,1,0,4,1,1,72.8,77,54,0,11,14,25
6/28/2012,2,2,0,4,1,1,72.8,77,50,6,1,12,13
6/28/2012,2,3,0,4,1,1,72.8,77,50,6,1,6,7
6/28/2012,2,4,0,4,1,1,69.4,75.2,61,7,0,11,11
6/28/2012,2,5,0,4,1,1,69.4,77,57,6,8,39,47
6/28/2012,2,6,0,4,1,1,69.4,77,57,6,8,185,193
6/28/2012,2,7,0,4,1,1,69.4,75.2,61,7,24,484,508
6/28/2012,2,8,0,4,1,1,72.8,77,50,9,40,577,617
6/28/2012,2,9,0,4,1,1,76.3,80.6,54,11,33,318,351
6/28/2012,2,10,0,4,1,1,79.8,82.4,48,13,40,144,184
6/28/2012,2,11,0,4,1,1,84.9,86,31,13,41,170,211
6/28/2012,2,12,0,4,1,1,88.4,87.8,26,19,49,227,276
6/28/2012,2,13,0,4,1,1,90.1,91.4,26,15,31,205,236
6/28/2012,2,14,0,4,1,1,90.1,89.6,25,22,66,188,254
6/28/2012,2,15,0,4,1,1,90.1,89.6,25,22,24,195,219
6/28/2012,2,16,0,4,1,1,91.8,91.4,23,13,56,331,387
6/28/2012,2,17,0,4,1,1,91.8,91.4,22,13,71,634,705
6/28/2012,2,18,0,4,1,1,90.1,89.6,25,15,100,597,697
6/28/2012,2,19,0,4,1,1,88.4,89.6,30,20,79,492,571
6/28/2012,2,20,0,4,1,1,86.7,89.6,34,13,71,399,470
6/28/2012,2,21,0,4,1,1,81.5,86,55,13,89,309,398
6/28/2012,2,22,0,4,1,1,81.5,86,52,11,50,224,274
6/28/2012,2,23,0,4,1,1,79.8,82.4,48,9,26,145,171
6/29/2012,2,0,0,5,1,1,79.8,82.4,48,9,24,90,114
6/29/2012,2,1,0,5,1,1,79.8,82.4,51,11,9,33,42
6/29/2012,2,2,0,5,1,1,78,82.4,58,13,3,15,18
6/29/2012,2,3,0,5,1,1,78,82.4,58,13,3,5,8
6/29/2012,2,4,0,5,1,1,76.3,80.6,65,11,1,9,10
6/29/2012,2,5,0,5,1,1,76.3,80.6,61,7,6,39,45
6/29/2012,2,6,0,5,1,2,76.3,80.6,61,11,15,148,163
6/29/2012,2,7,0,5,1,1,76.3,80.6,61,7,19,361,380
6/29/2012,2,8,0,5,1,2,79.8,84.2,55,7,48,576,624
6/29/2012,2,9,0,5,1,1,81.5,86,55,11,39,261,300
6/29/2012,2,10,0,5,1,1,93.6,102.2,39,20,32,139,171
6/29/2012,2,11,0,5,1,2,93.6,104,42,19,51,137,188
6/29/2012,2,12,0,5,1,2,95.3,107.6,40,17,53,173,226
6/29/2012,2,13,0,5,1,1,97,107.6,38,13,45,194,239
6/29/2012,2,14,0,5,1,1,98.7,111.2,36,15,49,184,233
6/29/2012,2,15,0,5,1,1,98.7,111.2,36,0,47,183,230
6/29/2012,2,16,0,5,1,1,98.7,111.2,36,0,59,292,351
6/29/2012,2,17,0,5,1,1,100.5,113,34,13,82,457,539
6/29/2012,2,18,0,5,1,1,98.7,105.8,31,0,50,414,464
6/29/2012,2,19,0,5,1,1,93.6,107.6,47,13,60,303,363
6/29/2012,2,20,0,5,1,1,95.3,109.4,42,17,53,255,308
6/29/2012,2,21,0,5,1,2,90.1,102.2,53,13,41,195,236
6/29/2012,2,22,0,5,1,3,86.7,102.2,63,13,34,129,163
6/29/2012,2,23,0,5,1,3,86.7,102.2,63,13,6,42,48
6/30/2012,2,0,0,6,0,3,71.1,71.6,89,11,4,65,69
6/30/2012,2,1,0,6,0,3,71.1,71.6,89,15,3,55,58
6/30/2012,2,2,0,6,0,2,71.1,71.6,89,0,7,54,61
6/30/2012,2,3,0,6,0,2,71.1,71.6,89,0,3,20,23
6/30/2012,2,4,0,6,0,2,69.4,68,94,0,3,15,18
6/30/2012,2,5,0,6,0,1,71.1,71.6,89,11,3,7,10
6/30/2012,2,6,0,6,0,1,71.1,71.6,89,11,6,36,42
6/30/2012,2,7,0,6,0,1,71.1,71.6,89,11,10,82,92
6/30/2012,2,8,0,6,0,1,71.1,71.6,89,11,26,168,194
6/30/2012,2,9,0,6,0,1,71.1,71.6,89,11,41,234,275
6/30/2012,2,10,0,6,0,1,91.8,95,30,17,96,308,404
6/30/2012,2,11,0,6,0,1,91.8,95,30,17,102,350,452
6/30/2012,2,12,0,6,0,1,91.8,95,30,17,143,328,471
6/30/2012,2,13,0,6,0,1,91.8,95,30,17,105,323,428
6/30/2012,2,14,0,6,0,1,91.8,95,30,17,114,295,409
6/30/2012,2,15,0,6,0,1,91.8,95,30,17,117,287,404
6/30/2012,2,16,0,6,0,1,93.6,96.8,29,11,109,264,373
6/30/2012,2,17,0,6,0,1,91.8,95,32,9,131,231,362
6/30/2012,2,18,0,6,0,1,91.8,96.8,35,0,91,248,339
6/30/2012,2,19,0,6,0,1,88.4,93.2,44,17,134,240,374
6/30/2012,2,20,0,6,0,1,86.7,95,52,11,88,204,292
6/30/2012,2,21,0,6,0,1,86.7,95,52,11,48,165,213
6/30/2012,2,22,0,6,0,1,83.2,91.4,62,11,38,134,172
6/30/2012,2,23,0,6,0,1,83.2,91.4,62,6,33,119,152
7/1/2012,2,0,0,0,0,1,81.5,89.6,66,0,27,122,149
7/1/2012,2,1,0,0,0,1,79.8,86,70,9,12,81,93
7/1/2012,2,2,0,0,0,1,78,86,74,6,21,69,90
7/1/2012,2,3,0,0,0,1,78,87.8,84,9,6,27,33
7/1/2012,2,4,0,0,0,1,76.3,82.4,79,13,0,4,4
7/1/2012,2,5,0,0,0,1,74.6,78.8,79,7,3,7,10
7/1/2012,2,6,0,0,0,1,76.3,82.4,79,6,8,19,27
7/1/2012,2,7,0,0,0,1,79.8,86,70,0,13,37,50
7/1/2012,2,8,0,0,0,1,83.2,91.4,62,7,36,106,142
7/1/2012,2,9,0,0,0,1,86.7,96.8,56,0,51,168,219
7/1/2012,2,10,0,0,0,1,90.1,96.8,44,20,98,268,366
7/1/2012,2,11,0,0,0,1,91.8,98.6,39,15,121,256,377
7/1/2012,2,12,0,0,0,1,93.6,100.4,37,15,114,319,433
7/1/2012,2,13,0,0,0,1,95.3,102.2,33,17,111,309,420
7/1/2012,2,14,0,0,0,1,95.3,102.2,33,17,98,346,444
7/1/2012,2,15,0,0,0,1,93.6,100.4,37,19,101,244,345
7/1/2012,2,16,0,0,0,1,95.3,102.2,33,20,85,228,313
7/1/2012,2,17,0,0,0,1,95.3,98.6,26,20,90,323,413
7/1/2012,2,18,0,0,0,1,91.8,95,32,24,95,275,370
7/1/2012,2,19,0,0,0,1,88.4,91.4,39,9,103,279,382
7/1/2012,2,20,0,0,0,1,88.4,91.4,39,9,88,244,332
7/1/2012,2,21,0,0,0,1,88.4,91.4,39,9,77,181,258
7/1/2012,2,22,0,0,0,1,86.7,91.4,43,9,41,110,151
7/1/2012,2,23,0,0,0,3,83.2,87.8,52,11,22,88,110
7/2/2012,2,0,0,1,1,2,81.5,87.8,58,15,12,31,43
7/2/2012,2,1,0,1,1,2,81.5,87.8,58,13,3,14,17
7/2/2012,2,2,0,1,1,2,79.8,82.4,51,17,1,14,15
7/2/2012,2,3,0,1,1,2,78,82.4,54,28,0,5,5
7/2/2012,2,4,0,1,1,2,78,82.4,54,20,2,10,12
7/2/2012,2,5,0,1,1,2,78,82.4,51,0,3,37,40
7/2/2012,2,6,0,1,1,1,76.3,80.6,58,7,4,132,136
7/2/2012,2,7,0,1,1,1,79.8,82.4,51,7,8,390,398
7/2/2012,2,8,0,1,1,1,81.5,86,52,13,20,548,568
7/2/2012,2,9,0,1,1,1,83.2,86,46,17,56,239,295
7/2/2012,2,10,0,1,1,1,84.9,89.6,43,17,70,104,174
7/2/2012,2,11,0,1,1,1,88.4,89.6,28,20,67,134,201
7/2/2012,2,12,0,1,1,1,88.4,89.6,32,13,74,183,257
7/2/2012,2,13,0,1,1,1,90.1,93.2,34,15,74,162,236
7/2/2012,2,14,0,1,1,1,90.1,93.2,34,15,79,151,230
7/2/2012,2,15,0,1,1,1,88.4,91.4,36,13,59,175,234
7/2/2012,2,16,0,1,1,1,88.4,91.4,36,19,61,304,365
7/2/2012,2,17,0,1,1,1,88.4,89.6,32,9,82,665,747
7/2/2012,2,18,0,1,1,1,88.4,89.6,32,11,72,658,730
7/2/2012,2,19,0,1,1,1,83.2,86,43,9,71,510,581
7/2/2012,2,20,0,1,1,1,83.2,86,43,9,38,357,395
7/2/2012,2,21,0,1,1,1,81.5,84.2,45,9,17,241,258
7/2/2012,2,22,0,1,1,1,79.8,82.4,51,11,19,169,188
7/2/2012,2,23,0,1,1,1,79.8,82.4,51,7,12,90,102
7/3/2012,2,0,0,2,1,1,78,82.4,54,0,9,44,53
7/3/2012,2,1,0,2,1,1,78,82.4,58,0,5,9,14
