Date,Demand,Easter,Thanksgiving,Christmas,Temperature,Marketing
4/3/2019,1078.552298,0,0,0,12.8,258.599
4/4/2019,1016.736942,0,0,0,10.71,158.93
4/5/2019,839.1512525,0,0,0,6.18,235.422
4/6/2019,973.9871878,0,0,0,13.84,163.529
4/7/2019,829.9220974,0,0,0,11.58,118.744
4/8/2019,1064.384539,0,0,0,16.68,178.661
4/9/2019,846.283167,0,0,0,10.49,44.652
4/10/2019,1157.956583,0,0,0,11.61,94.947
4/11/2019,969.9544732,0,0,0,8.23,104.039
4/12/2019,828.3470058,0,0,0,13.12,109.691
4/13/2019,949.5359277,0,0,0,15.59,187.652
4/14/2019,850.9248698,0,0,0,14.09,220.253
4/15/2019,1077.968379,0,0,0,14.28,160.225
4/16/2019,972.1908113,0,0,0,13.26,75.486
4/17/2019,920.4391469,0,0,0,11.44,246.505
4/18/2019,995.073535,0,0,0,13.48,67.814
4/19/2019,802.141845,0,0,0,15.46,142.058
4/20/2019,964.0445339,0,0,0,14.44,141.118
4/21/2019,835.1847342,1,0,0,13.82,264.501
4/22/2019,997.6329904,0,0,0,13.71,253.85
4/23/2019,816.4014502,0,0,0,17.8,151.853
4/24/2019,1043.187138,0,0,0,16.21,98.275
4/25/2019,939.2373404,0,0,0,12.35,97.52
4/26/2019,825.9567465,0,0,0,13.76,230.602
4/27/2019,981.7124131,0,0,0,12.63,161.432
4/28/2019,844.2768294,0,0,0,10.98,228.696
4/29/2019,995.0803962,0,0,0,11.66,117.413
4/30/2019,897.6032495,0,0,0,14.48,161.737
5/1/2019,906.8866735,0,0,0,11.58,161.824
5/2/2019,921.4386586,0,0,0,15.89,128.719
5/3/2019,813.5959915,0,0,0,11.82,230.741
5/4/2019,976.5309194,0,0,0,17.24,211.556
5/5/2019,917.7946139,0,0,0,11.41,147.049
5/6/2019,1030.389114,0,0,0,16.39,198.297
5/7/2019,929.1344493,0,0,0,14.87,96.903
5/8/2019,1066.905342,0,0,0,15.92,48.836
5/9/2019,912.1954984,0,0,0,12.38,62.095
5/10/2019,815.7782793,0,0,0,17.19,258.104
5/11/2019,1017.195899,0,0,0,17.92,204.242
5/12/2019,899.7104835,0,0,0,11.76,174.768
5/13/2019,985.788786,0,0,0,10.15,207.411
5/14/2019,832.1184688,0,0,0,11.05,47.414
5/15/2019,1109.058296,0,0,0,16.08,43.829
5/16/2019,902.5415031,0,0,0,17.98,163.487
5/17/2019,755.5908286,0,0,0,17.4,105.377
5/18/2019,1009.826956,0,0,0,18.65,246.909
5/19/2019,818.5657572,0,0,0,17.95,107.606
5/20/2019,1042.440789,0,0,0,21.48,116.79
5/21/2019,745.8773878,0,0,0,17.9,120.858
5/22/2019,1052.92368,0,0,0,19.82,48.916
5/23/2019,918.8444328,0,0,0,17.74,172.612
5/24/2019,758.502966,0,0,0,19.76,49.638
5/25/2019,966.2615782,0,0,0,16.76,140.69
5/26/2019,757.8032128,0,0,0,23.13,240.243
5/27/2019,1093.931319,0,0,0,22.92,132.676
5/28/2019,869.4148733,0,0,0,19.07,106.407
5/29/2019,925.1304075,0,0,0,21.08,136.859
5/30/2019,966.2120543,0,0,0,18.35,63.631
5/31/2019,758.1875576,0,0,0,23.34,105.486
6/1/2019,868.0360813,0,0,0,20.58,226.498
6/2/2019,869.7866695,0,0,0,21.49,85.177
6/3/2019,958.6955215,0,0,0,19.23,224.435
6/4/2019,732.2482986,0,0,0,18.94,106.497
6/5/2019,898.6019132,0,0,0,21.79,171.764
6/6/2019,823.8195374,0,0,0,24.76,83.407
6/7/2019,780.9520695,0,0,0,21.34,145.722
6/8/2019,921.7460963,0,0,0,20.39,220.638
6/9/2019,860.4556505,0,0,0,19.21,193.611
6/10/2019,1009.179329,0,0,0,19.11,135.735
6/11/2019,797.4801144,0,0,0,21.7,96.557
6/12/2019,1039.484856,0,0,0,19.29,211.838
6/13/2019,882.1749767,0,0,0,17.57,87.716
6/14/2019,846.8331488,0,0,0,20.04,76.594
6/15/2019,878.5173164,0,0,0,21.69,204.843
6/16/2019,857.1810062,0,0,0,21.94,58.303
6/17/2019,952.3001723,0,0,0,22.38,144.158
6/18/2019,828.4073896,0,0,0,21,140.781
6/19/2019,962.8364471,0,0,0,20.98,197.71
6/20/2019,860.9531349,0,0,0,22.87,87.36
6/21/2019,810.2156081,0,0,0,22.43,101.182
6/22/2019,948.1428188,0,0,0,22.99,214.388
6/23/2019,769.8831584,0,0,0,23.98,147.776
6/24/2019,933.5018065,0,0,0,23.65,148.918
6/25/2019,798.4891123,0,0,0,24.51,55.348
6/26/2019,933.5569539,0,0,0,26.29,182.827
6/27/2019,878.6939593,0,0,0,28.19,152.129
6/28/2019,760.4968343,0,0,0,26.96,109.192
6/29/2019,970.5277936,0,0,0,26.22,252.607
6/30/2019,792.0808769,0,0,0,25.55,58.46
7/1/2019,875.5817921,0,0,0,25.44,80.71
7/2/2019,856.4543271,0,0,0,26.18,231.144
7/3/2019,934.5318988,0,0,0,27.26,150.64
7/4/2019,850.8858791,0,0,0,25.71,78.793
7/5/2019,821.2906487,0,0,0,25.44,152.942
7/6/2019,919.0433635,0,0,0,26.83,99.519
7/7/2019,767.7926904,0,0,0,24.82,232.212
7/8/2019,980.5203016,0,0,0,23.23,246.005
7/9/2019,795.2769535,0,0,0,26.92,233.808
7/10/2019,1050.358165,0,0,0,27.05,80.973
7/11/2019,788.2078974,0,0,0,24.72,206.282
7/12/2019,703.4259854,0,0,0,27.43,151.835
7/13/2019,905.1864199,0,0,0,26.63,220.843
7/14/2019,830.7471638,0,0,0,28,208.737
7/15/2019,948.9181841,0,0,0,26.64,205.7
7/16/2019,698.8086546,0,0,0,27.32,53.055
7/17/2019,897.1301933,0,0,0,27.87,213.382
7/18/2019,770.782719,0,0,0,27.05,161.386
7/19/2019,690.0814728,0,0,0,28.07,88.552
7/20/2019,891.9807185,0,0,0,29.94,51.42
7/21/2019,825.2062508,0,0,0,30.46,125.604
7/22/2019,956.1562086,0,0,0,27.76,182.755
7/23/2019,760.4749509,0,0,0,23.77,138.88
7/24/2019,915.8268013,0,0,0,25.72,237.928
7/25/2019,769.5384681,0,0,0,26.62,58.697
7/26/2019,782.4508069,0,0,0,26.98,125.93
7/27/2019,962.1425638,0,0,0,26.03,198.51
7/28/2019,732.8401172,0,0,0,27.65,106.313
7/29/2019,890.4357983,0,0,0,27.94,206.816
7/30/2019,707.65995,0,0,0,28.37,53.836
7/31/2019,1015.562024,0,0,0,27.7,218.276
8/1/2019,786.0617488,0,0,0,27.8,202.979
8/2/2019,753.640082,0,0,0,26.87,157.737
8/3/2019,759.1038594,0,0,0,26.55,80.69
8/4/2019,686.1667216,0,0,0,28.23,174.939
8/5/2019,847.6786363,0,0,0,25.55,210.259
8/6/2019,672.2835614,0,0,0,25,158.505
8/7/2019,876.6529172,0,0,0,26.57,122.723
8/8/2019,728.8058717,0,0,0,26.81,75.545
8/9/2019,737.5154193,0,0,0,26.6,131.223
8/10/2019,808.9775492,0,0,0,25.95,198.508
8/11/2019,741.8741123,0,0,0,25.24,69.838
8/12/2019,805.245118,0,0,0,26.37,124.157
8/13/2019,704.0225608,0,0,0,24.7,183.47
8/14/2019,886.3114648,0,0,0,24.47,61.986
8/15/2019,769.198783,0,0,0,24.96,132.892
8/16/2019,695.7611966,0,0,0,25.19,59.492
8/17/2019,758.9467831,0,0,0,26.02,209.06
8/18/2019,715.8366713,0,0,0,27.44,95.016
8/19/2019,859.7731594,0,0,0,27.73,68.182
8/20/2019,769.5314885,0,0,0,27.55,79.049
8/21/2019,826.3966488,0,0,0,26.95,210.326
8/22/2019,760.5552798,0,0,0,28.6,176.219
8/23/2019,745.8543906,0,0,0,23.48,133.723
8/24/2019,789.647734,0,0,0,23.65,177.315
8/25/2019,735.4511528,0,0,0,22.41,76.145
8/26/2019,929.6517802,0,0,0,21.8,214.93
8/27/2019,691.9193027,0,0,0,21.58,145.565
8/28/2019,874.2369163,0,0,0,22.98,217.852
8/29/2019,808.9963834,0,0,0,25.53,47.837
8/30/2019,652.1789836,0,0,0,25.73,39.343
8/31/2019,840.7120126,0,0,0,25.76,184.979
9/1/2019,721.3094236,0,0,0,23.37,199.163
9/2/2019,996.2815701,0,0,0,24.77,254.233
9/3/2019,749.6138496,0,0,0,24.76,94.358
9/4/2019,866.7517021,0,0,0,26.01,173.585
9/5/2019,880.8386481,0,0,0,22.21,166.723
9/6/2019,706.3733926,0,0,0,20,130.172
9/7/2019,911.2576935,0,0,0,23.63,86.273
9/8/2019,752.155964,0,0,0,23.79,148.258
9/9/2019,855.2928733,0,0,0,23.44,200.32
9/10/2019,868.6175537,0,0,0,23.64,164.598
9/11/2019,1027.348116,0,0,0,26.33,112.147
9/12/2019,902.1092551,0,0,0,26.17,170.416
9/13/2019,765.4633106,0,0,0,20.53,53.322
9/14/2019,891.6691217,0,0,0,23.51,109.342
9/15/2019,796.9927571,0,0,0,25.28,118.298
9/16/2019,862.5266958,0,0,0,24.61,93.642
9/17/2019,773.9970341,0,0,0,23.64,168.375
9/18/2019,932.553284,0,0,0,20.32,189.617
9/19/2019,885.191627,0,0,0,18.83,236.065
9/20/2019,711.2643279,0,0,0,23.81,58.545
9/21/2019,910.8716328,0,0,0,25.11,225.555
9/22/2019,789.0248694,0,0,0,24.94,101.115
9/23/2019,1011.94474,0,0,0,25.94,78.142
9/24/2019,794.0809268,0,0,0,24.08,47.446
9/25/2019,1098.427593,0,0,0,23.63,46.91
9/26/2019,900.9251775,0,0,0,24.33,95.817
9/27/2019,726.945967,0,0,0,22.43,92.367
9/28/2019,921.7334443,0,0,0,24.45,76.028
9/29/2019,750.9097517,0,0,0,24.53,65.42
9/30/2019,916.7951686,0,0,0,20.48,114.066
10/1/2019,832.5850515,0,0,0,24.67,124.969
10/2/2019,991.7685413,0,0,0,28.87,76.5
10/3/2019,892.6865712,0,0,0,18.58,132.086
10/4/2019,807.6098455,0,0,0,18.98,232.157
10/5/2019,811.023272,0,0,0,15.05,163.666
10/6/2019,893.9634679,0,0,0,21.04,218.759
10/7/2019,944.4531194,0,0,0,22.91,238.145
10/8/2019,740.1930553,0,0,0,17.52,109.406
10/9/2019,1035.891483,0,0,0,15.42,177.736
10/10/2019,854.7014011,0,0,0,20.57,162.745
10/11/2019,777.86157,0,0,0,18.26,197.128
10/12/2019,859.4884081,0,0,0,18.91,54.638
10/13/2019,899.1378883,0,0,0,17.76,275.144
10/14/2019,945.6107632,0,0,0,20.72,212.443
10/15/2019,854.413704,0,0,0,17.06,119.955
10/16/2019,898.9259026,0,0,0,18.57,60.184
10/17/2019,808.1869974,0,0,0,16.14,75.702
10/18/2019,782.1018616,0,0,0,16.13,49.174
10/19/2019,931.6686048,0,0,0,14.98,160.446
10/20/2019,780.8685037,0,0,0,16.12,257.7
10/21/2019,947.6399554,0,0,0,17.78,239.641
10/22/2019,872.0987434,0,0,0,17.12,144.336
10/23/2019,1100.789302,0,0,0,18.14,239.453
10/24/2019,910.1599154,0,0,0,17.44,205.75
10/25/2019,722.0792038,0,0,0,16.52,139.584
10/26/2019,856.2257339,0,0,0,16.24,82.565
10/27/2019,743.5934449,0,0,0,20.31,86.353
10/28/2019,850.1872476,0,0,0,16.65,148.16
10/29/2019,834.871908,0,0,0,16.23,83.532
10/30/2019,1009.042468,0,0,0,17.53,40.486
10/31/2019,926.373644,0,0,0,19.75,120.605
11/1/2019,855.8855691,0,0,0,19.44,96.749
11/2/2019,908.9284639,0,0,0,11.47,125.332
11/3/2019,877.9594993,0,0,0,11.98,277.855
11/4/2019,1034.733671,0,0,0,12.92,122.392
11/5/2019,814.9723931,0,0,0,15.69,197.739
11/6/2019,1208.041541,0,0,0,12.32,233.273
11/7/2019,900.9203994,0,0,0,14.1,204.468
11/8/2019,869.1323271,0,0,0,6.19,119.212
11/9/2019,1088.006332,0,0,0,5.91,191.742
11/10/2019,905.2986183,0,0,0,12.01,160.613
11/11/2019,975.8672496,0,0,0,14.72,67.5
11/12/2019,845.7037874,0,0,0,12.86,204.087
11/13/2019,1117.140751,0,0,0,2.72,103.074
11/14/2019,934.7754867,0,0,0,8.22,135.646
11/15/2019,883.9673934,0,0,0,10.57,78.5
11/16/2019,958.1453125,0,0,0,5.3,83.262
11/17/2019,985.0273707,0,0,0,7.46,101.642
11/18/2019,1144.542954,0,0,0,7.15,89.778
11/19/2019,834.5925471,0,0,0,10.23,216.061
11/20/2019,1017.257494,0,0,0,7.39,56.848
11/21/2019,949.9493738,0,0,0,10.34,196.689
11/22/2019,824.9112331,0,0,0,11.26,86.034
11/23/2019,941.4322237,0,0,0,7.46,145.818
11/24/2019,861.6396168,0,0,0,11.75,260.612
11/25/2019,995.0401888,0,0,0,10.33,79.253
11/26/2019,958.8912922,0,0,0,13.25,92.663
11/27/2019,1183.203147,0,0,0,12.43,130.473
11/28/2019,917.8308015,0,1,0,10.07,130.588
11/29/2019,847.8369316,0,0,0,6.23,40.636
11/30/2019,899.509254,0,0,0,6.02,115.708
12/1/2019,1019.870655,0,0,0,7.08,275.048
12/2/2019,1104.851205,0,0,0,4.81,238.255
12/3/2019,1001.049575,0,0,0,3.19,267.65
12/4/2019,1384.908525,0,0,0,5.08,180.751
12/5/2019,1062.294618,0,0,0,5.47,71.856
12/6/2019,972.5849205,0,0,0,8.5,134.127
12/7/2019,1174.619137,0,0,0,3.73,291.025
12/8/2019,1026.766056,0,0,0,6.62,183.188
12/9/2019,1140.922562,0,0,0,11.78,284.499
12/10/2019,929.1456537,0,0,0,12.52,233.998
12/11/2019,1330.32038,0,0,0,5.13,63.416
12/12/2019,1041.78865,0,0,0,2.84,255.72
12/13/2019,935.5240246,0,0,0,10.4,150.04
12/14/2019,1111.969721,0,0,0,12.17,123.561
12/15/2019,980.7992317,0,0,0,8.26,136.453
12/16/2019,1111.58736,0,0,0,3.11,77.413
12/17/2019,948.4791273,0,0,0,5.66,103.629
12/18/2019,1281.067184,0,0,0,3.12,83.035
12/19/2019,1106.493019,0,0,0,-2.24,209.714
12/20/2019,890.3885436,0,0,0,0.56,123.566
12/21/2019,1252.049303,0,0,0,2.15,219.818
12/22/2019,1053.219959,0,0,0,5.95,38.949
12/23/2019,1267.438131,0,0,0,8.22,247.977
12/24/2019,986.4680983,0,0,0,6.55,101.77
12/25/2019,1107.147614,0,0,1,6.81,67.081
12/26/2019,1100.38837,0,0,0,6.98,266.154
12/27/2019,934.6073442,0,0,0,9.74,118.183
12/28/2019,1018.548607,0,0,0,8.47,223.553
12/29/2019,923.8100545,0,0,0,7.22,151.054
12/30/2019,1219.928602,0,0,0,7.76,95.429
12/31/2019,945.2570523,0,0,0,7.37,125.402
1/1/2020,1046.923245,0,0,0,4.07,223.193
1/2/2020,906.3443703,0,0,0,7.88,218.156
1/3/2020,820.0741412,0,0,0,8.13,51.65
1/4/2020,949.7886362,0,0,0,9.68,99.542
1/5/2020,896.023191,0,0,0,5.14,241.419
1/6/2020,1075.222333,0,0,0,7.01,42.385
1/7/2020,828.8607455,0,0,0,5.75,183.834
1/8/2020,982.5407228,0,0,0,4.68,95.307
1/9/2020,892.3975383,0,0,0,2.59,40.783
1/10/2020,766.2172295,0,0,0,8.94,85.979
1/11/2020,926.6451372,0,0,0,12.09,157.47
1/12/2020,901.0769311,0,0,0,14.58,109.042
1/13/2020,969.687307,0,0,0,8.22,81.645
1/14/2020,749.8148441,0,0,0,7.58,55.558
1/15/2020,1127.939049,0,0,0,8.7,85.83
1/16/2020,909.9370062,0,0,0,8.62,38.006
1/17/2020,750.1836671,0,0,0,0.55,233.965
1/18/2020,1033.643616,0,0,0,3.63,93.322
1/19/2020,899.5459339,0,0,0,5.54,162.516
1/20/2020,1017.30824,0,0,0,-0.49,187.886
1/21/2020,854.8760754,0,0,0,0.65,143.788
1/22/2020,928.4919755,0,0,0,2.46,248.738
1/23/2020,884.4832678,0,0,0,5.5,111.886
1/24/2020,817.95337,0,0,0,7.55,177.509
1/25/2020,923.715198,0,0,0,9.09,202.451
1/26/2020,808.1249555,0,0,0,6.82,74.172
1/27/2020,1091.464172,0,0,0,6.15,168.718
1/28/2020,862.5279571,0,0,0,5.12,274.272
1/29/2020,964.0715828,0,0,0,3.43,225.451
1/30/2020,897.8596968,0,0,0,2.87,212.281
1/31/2020,861.1377938,0,0,0,5.69,214.133
2/1/2020,965.2753547,0,0,0,4.89,192.317
2/2/2020,823.7724068,0,0,0,5.3,230.401
2/3/2020,954.2652619,0,0,0,9.32,237.309
2/4/2020,826.8891558,0,0,0,9.79,48.475
2/5/2020,1101.003535,0,0,0,7.52,153.272
2/6/2020,801.3937615,0,0,0,5.85,240.666
2/7/2020,771.7875768,0,0,0,11.8,189.587
2/8/2020,935.7866735,0,0,0,4.19,56.162
2/9/2020,798.5853375,0,0,0,6.68,219.392
2/10/2020,914.5393619,0,0,0,6.86,204.483
2/11/2020,832.3280301,0,0,0,6.98,229.101
2/12/2020,1024.709251,0,0,0,5.64,166.888
2/13/2020,887.808799,0,0,0,7.68,35.92
2/14/2020,759.2213021,0,0,0,3.61,205.094
2/15/2020,971.7341438,0,0,0,0.18,111.534
2/16/2020,877.5151465,0,0,0,5.71,49.735
2/17/2020,938.1881647,0,0,0,7.3,221.482
2/18/2020,865.562873,0,0,0,8.1,120.763
2/19/2020,1041.211031,0,0,0,6.79,115.179
2/20/2020,854.2767209,0,0,0,1.6,107.747
2/21/2020,754.7634042,0,0,0,0.54,65.889
2/22/2020,889.9125746,0,0,0,6.76,203.817
2/23/2020,852.8090271,0,0,0,8.16,259.769
2/24/2020,919.121553,0,0,0,8.76,154.03
2/25/2020,815.9549292,0,0,0,7.89,49.515
2/26/2020,1073.138589,0,0,0,7.51,92.694
2/27/2020,838.391095,0,0,0,8.64,173.418
2/28/2020,773.3007246,0,0,0,3.98,193.327
2/29/2020,999.4147682,0,0,0,1.35,227.063
3/1/2020,713.1743607,0,0,0,4.87,74.269
3/2/2020,849.344677,0,0,0,9.33,176.168
3/3/2020,794.9933159,0,0,0,10.05,201.113
3/4/2020,999.0890341,0,0,0,9.72,55.66
3/5/2020,780.0741123,0,0,0,8.12,48.684
3/6/2020,711.76136,0,0,0,7.23,152.852
3/7/2020,982.6650399,0,0,0,6.4,78.325
3/8/2020,784.8018204,0,0,0,10.18,253.352
3/9/2020,918.9625757,0,0,0,13.22,179.055
3/10/2020,758.5470095,0,0,0,12.57,113.67
3/11/2020,1001.178103,0,0,0,9.9,122.767
3/12/2020,808.4062494,0,0,0,8.07,171.109
3/13/2020,686.8977726,0,0,0,14.98,90.003
3/14/2020,873.3456502,0,0,0,10.11,84.046
3/15/2020,834.9069747,0,0,0,9.15,56.321
3/16/2020,930.94209,0,0,0,5.83,190.6
3/17/2020,825.1405193,0,0,0,9.98,207.627
3/18/2020,874.569685,0,0,0,8.72,104.389
3/19/2020,903.2480594,0,0,0,9.29,189.233
3/20/2020,717.7374735,0,0,0,14.51,181.278
3/21/2020,839.3590997,0,0,0,11.15,76.097
3/22/2020,763.7073391,0,0,0,5.04,168.668
3/23/2020,829.7495113,0,0,0,5.11,169.051
3/24/2020,737.291404,0,0,0,9.68,131.213
3/25/2020,998.2967377,0,0,0,7.41,239.894
3/26/2020,840.5505818,0,0,0,9.87,69.881
3/27/2020,756.2946825,0,0,0,14.43,163.634
3/28/2020,913.1926125,0,0,0,9.19,178.226
3/29/2020,759.3589505,0,0,0,9.19,101.109
3/30/2020,835.8985603,0,0,0,7.31,110.944
3/31/2020,831.9049002,0,0,0,6.97,102.061
4/1/2020,891.6526499,0,0,0,9.9,216.466
4/2/2020,784.7435389,0,0,0,11.37,43.713
4/3/2020,734.5911224,0,0,0,9.19,100.286
4/4/2020,930.4535122,0,0,0,11.62,158.721
4/5/2020,780.2383946,0,0,0,11.74,183.045
4/6/2020,907.7619895,0,0,0,14.06,180.769
4/7/2020,824.6173723,0,0,0,12.29,180.629
4/8/2020,804.2002404,0,0,0,14.08,111.092
4/9/2020,855.981925,0,0,0,13.74,29.418
4/10/2020,722.4645007,0,0,0,8.27,24.716
4/11/2020,885.0499091,0,0,0,10.42,101.624
4/12/2020,778.4684253,1,0,0,11.74,101.297
4/13/2020,889.837706,0,0,0,16.55,226.212
4/14/2020,725.5796624,0,0,0,11.32,217.85
4/15/2020,901.5839132,0,0,0,9.78,37.772
4/16/2020,802.638959,0,0,0,8.1,35.948
4/17/2020,764.4508358,0,0,0,8.66,169.486
4/18/2020,820.7026273,0,0,0,8.45,212.266
4/19/2020,816.2477555,0,0,0,11.71,43.736
4/20/2020,915.6771036,0,0,0,9.86,56.872
4/21/2020,782.1640166,0,0,0,11.69,185.179
4/22/2020,1050.227943,0,0,0,9.07,37.461
4/23/2020,767.8449168,0,0,0,7.9,126.313
4/24/2020,689.60502,0,0,0,9.66,193.518
4/25/2020,789.9873,0,0,0,12.3,65.161
4/26/2020,733.2940663,0,0,0,8.94,172.168
4/27/2020,841.7117902,0,0,0,9.58,208.549
4/28/2020,713.8252154,0,0,0,13.87,84.659
4/29/2020,852.6082456,0,0,0,10.78,219.945
4/30/2020,813.35785,0,0,0,12.79,81.772
5/1/2020,653.0550094,0,0,0,14.89,144.906
5/2/2020,868.9175493,0,0,0,16.83,41.242
5/3/2020,743.6072535,0,0,0,17.7,50.812
5/4/2020,834.1271864,0,0,0,16.13,57.876
5/5/2020,729.07185,0,0,0,13.33,211.993
5/6/2020,1037.494684,0,0,0,10.63,148.573
5/7/2020,793.124662,0,0,0,14.28,81.99
5/8/2020,748.340747,0,0,0,10.46,77.096
5/9/2020,779.3826719,0,0,0,7.83,47.101
5/10/2020,695.7424051,0,0,0,13.23,183.183
5/11/2020,847.3989735,0,0,0,13.06,75.921
5/12/2020,761.2514244,0,0,0,12.47,101.021
5/13/2020,919.3885145,0,0,0,13.14,38.811
5/14/2020,722.2811559,0,0,0,14.12,196.968
5/15/2020,711.0080652,0,0,0,19.26,151.972
5/16/2020,857.7920797,0,0,0,19.84,69.88
5/17/2020,764.6806402,0,0,0,13.26,162.437
5/18/2020,827.3055776,0,0,0,13.97,202.458
5/19/2020,685.9171455,0,0,0,14.83,220.903
5/20/2020,1025.194983,0,0,0,13.47,149.872
5/21/2020,730.5119764,0,0,0,13.25,180.019
5/22/2020,672.1342558,0,0,0,16.82,27.951
5/23/2020,852.7047452,0,0,0,17.84,148.655
5/24/2020,703.9812369,0,0,0,15.44,52.625
5/25/2020,874.3000754,0,0,0,15.3,158.532
5/26/2020,779.2951551,0,0,0,17.68,72.255
5/27/2020,975.7930202,0,0,0,17.78,61.075
5/28/2020,770.1136126,0,0,0,18.25,139.31
5/29/2020,629.1963914,0,0,0,20.15,147
5/30/2020,853.2248607,0,0,0,21.76,150.575
5/31/2020,768.3762463,0,0,0,18,68.898
6/1/2020,902.0062982,0,0,0,17.76,108.807
6/2/2020,652.0083298,0,0,0,18.83,175.435
6/3/2020,754.7855893,0,0,0,21.88,206.19
6/4/2020,749.1119128,0,0,0,22.08,83.143
6/5/2020,675.0609071,0,0,0,21.3,50.776
6/6/2020,777.6501508,0,0,0,23.9,138.164
6/7/2020,745.0776944,0,0,0,21.07,122.755
6/8/2020,766.4367972,0,0,0,21.49,75.943
6/9/2020,634.6986976,0,0,0,23.37,84.297
6/10/2020,746.7776019,0,0,0,21.34,115.051
6/11/2020,781.9865115,0,0,0,21.9,208.66
6/12/2020,672.9676603,0,0,0,23.97,76.853
6/13/2020,840.7754674,0,0,0,20.8,179.431
6/14/2020,674.4950512,0,0,0,19.3,85.808
6/15/2020,828.3571875,0,0,0,19.62,211.276
6/16/2020,685.894379,0,0,0,20.36,79.364
6/17/2020,852.8829393,0,0,0,20.6,37.276
6/18/2020,708.1348309,0,0,0,20.71,184.832
6/19/2020,646.2336554,0,0,0,22.42,113.937
6/20/2020,737.2152879,0,0,0,23.1,145.93
6/21/2020,667.1782096,0,0,0,23.48,135.449
6/22/2020,848.3070953,0,0,0,25.85,77.035
6/23/2020,628.9323381,0,0,0,24.64,94.315
6/24/2020,838.6397652,0,0,0,25.97,151.805
6/25/2020,727.6168824,0,0,0,25.49,56.625
6/26/2020,722.9983767,0,0,0,26.33,53.789
6/27/2020,751.2167766,0,0,0,26.01,158.476
6/28/2020,671.8118394,0,0,0,26.85,120.339
6/29/2020,770.1626795,0,0,0,27.64,99.121
6/30/2020,744.0753088,0,0,0,24.44,114.461
7/1/2020,808.9604963,0,0,0,24.51,187.659
7/2/2020,715.5039761,0,0,0,28.43,29.771
7/3/2020,644.1836899,0,0,0,29.6,106.957
7/4/2020,767.6494794,0,0,0,26.01,60.51
7/5/2020,609.3240938,0,0,0,28.55,146.437
7/6/2020,732.4730679,0,0,0,29.46,142.992
7/7/2020,637.1974983,0,0,0,25.08,35.865
7/8/2020,835.3475419,0,0,0,26.48,84.419
7/9/2020,663.7627395,0,0,0,27.42,119.04
7/10/2020,571.0695306,0,0,0,24.52,136.454
7/11/2020,677.106981,0,0,0,25.82,47.283
7/12/2020,619.5727743,0,0,0,27.55,70.552
7/13/2020,808.9326207,0,0,0,27.33,85.688
7/14/2020,661.7916444,0,0,0,27.63,114.384
7/15/2020,702.3313104,0,0,0,24.01,123.477
7/16/2020,695.3941523,0,0,0,23.33,95.627
7/17/2020,625.0248945,0,0,0,26.23,57.579
7/18/2020,775.2639249,0,0,0,29.01,135.236
7/19/2020,598.6642188,0,0,0,29.19,69.748
7/20/2020,754.2082378,0,0,0,30.05,84.817
7/21/2020,677.7136937,0,0,0,29.08,67.278
7/22/2020,804.3758922,0,0,0,29.3,44.585
7/23/2020,662.0470931,0,0,0,27.59,133.199
7/24/2020,594.6627343,0,0,0,25.58,162.497
7/25/2020,733.5749989,0,0,0,27.74,36.718
7/26/2020,638.0114566,0,0,0,29.9,92.349
7/27/2020,824.3308669,0,0,0,30.68,190.839
7/28/2020,658.5846218,0,0,0,30.61,178.331
7/29/2020,883.7311591,0,0,0,28.76,104.646
7/30/2020,707.0800319,0,0,0,29.07,182.744
7/31/2020,678.1116496,0,0,0,25.02,159.768
8/1/2020,687.6274219,0,0,0,28.13,105.877
8/2/2020,642.9239153,0,0,0,27.48,170.899
8/3/2020,698.3001712,0,0,0,28.76,58.304
8/4/2020,603.1689714,0,0,0,26.15,156.787
8/5/2020,746.7370753,0,0,0,27.3,45.518
8/6/2020,668.5283109,0,0,0,24.05,184.836
8/7/2020,591.9481497,0,0,0,24,52.809
8/8/2020,631.5771414,0,0,0,25.09,36.542
8/9/2020,576.7821398,0,0,0,26.44,137.585
8/10/2020,682.7314931,0,0,0,28.09,126.122
8/11/2020,581.5036431,0,0,0,27.04,79.094
8/12/2020,780.803299,0,0,0,27.69,154.781
8/13/2020,610.6126676,0,0,0,25.23,107.202
8/14/2020,571.0158228,0,0,0,27.34,65.132
8/15/2020,648.7078872,0,0,0,26.3,67.176
8/16/2020,535.5163704,0,0,0,22.75,68.487
8/17/2020,695.7048645,0,0,0,24.69,113.315
8/18/2020,584.1595535,0,0,0,26.37,147.82
8/19/2020,762.7493851,0,0,0,24.19,159.737
8/20/2020,632.4310712,0,0,0,24.94,92.397
8/21/2020,554.3618575,0,0,0,26.44,74.29
8/22/2020,614.5586823,0,0,0,27.27,47.292
8/23/2020,669.624572,0,0,0,26.33,26.967
8/24/2020,697.8255793,0,0,0,28.5,83.246
8/25/2020,637.0870145,0,0,0,29.04,103.465
8/26/2020,754.5178827,0,0,0,25.55,67.928
8/27/2020,658.6374255,0,0,0,29.79,98.083
8/28/2020,558.4888377,0,0,0,27.84,175.529
8/29/2020,611.9664649,0,0,0,26.31,45.552
8/30/2020,581.6641435,0,0,0,25.89,157.125
8/31/2020,654.0768837,0,0,0,23.74,32.654
9/1/2020,644.8163873,0,0,0,24.13,109.219
9/2/2020,831.7258065,0,0,0,25.51,72.212
