Date,Open,High,Low,Close,Adj Close,Volume
2021-03-12,1826.55,1839.5,1728.98,1772.1,1772.1,22435821312.0
2021-03-13,1772.17,1937.65,1733.64,1924.69,1924.69,25014689475.0
2021-03-14,1923.86,1930.78,1845.12,1854.56,1854.56,19344589211.0
2021-03-15,1854.09,1889.2,1749.61,1791.7,1791.7,26244738810.0
2021-03-16,1792.41,1817.06,1720.05,1806.97,1806.97,23828509590.0
2021-03-17,1807.06,1839.82,1749.18,1823.45,1823.45,24512917348.0
2021-03-18,1823.16,1848.65,1705.72,1782.86,1782.86,23263845504.0
2021-03-19,1782.57,1841.2,1746.47,1817.62,1817.62,21249297710.0
2021-03-20,1817.52,1874.71,1811.73,1812.63,1812.63,22677674970.0
2021-03-21,1812.61,1823.35,1764.14,1788.22,1788.22,22977404620.0
2021-03-22,1788.36,1811.97,1674.3,1691.33,1691.33,23599296129.0
2021-03-23,1690.87,1725.11,1662.54,1678.65,1678.65,21998237965.0
2021-03-24,1678.0,1740.43,1570.79,1593.41,1593.41,31228051473.0
2021-03-25,1593.12,1625.91,1560.37,1595.36,1595.36,29650328701.0
2021-03-26,1595.21,1702.92,1594.74,1702.84,1702.84,22548516548.0
2021-03-27,1703.04,1732.82,1674.32,1716.49,1716.49,18102277710.0
2021-03-28,1716.41,1728.58,1672.66,1691.36,1691.36,16599472938.0
2021-03-29,1691.26,1837.19,1683.72,1819.68,1819.68,22796570548.0
2021-03-30,1819.47,1860.97,1793.92,1846.03,1846.03,22512781703.0
2021-03-31,1846.1,1947.84,1793.0,1918.36,1918.36,30226902621.0
2021-04-01,1919.16,1989.06,1912.18,1977.28,1977.28,30914259795.0
2021-04-02,1976.93,2152.45,1960.68,2143.23,2143.23,34862511022.0
2021-04-03,2142.9,2144.96,2028.42,2028.42,2028.42,32011518871.0
2021-04-04,2027.67,2110.35,2007.11,2093.12,2093.12,26006501902.0
2021-04-05,2093.26,2140.99,2032.39,2107.89,2107.89,28889391170.0
2021-04-06,2109.49,2151.22,2057.61,2118.38,2118.38,29222865881.0
2021-04-07,2117.73,2133.19,1945.44,1971.08,1971.08,36116271935.0
2021-04-08,1969.13,2091.52,1959.08,2088.57,2088.57,25312956529.0
2021-04-09,2088.77,2102.87,2055.16,2072.11,2072.11,19812472092.0
2021-04-10,2071.11,2197.0,2062.79,2135.94,2135.94,24986243611.0
2021-04-11,2136.16,2165.19,2119.87,2157.66,2157.66,19692836132.0
2021-04-12,2157.36,2199.72,2110.37,2139.35,2139.35,21727936609.0
2021-04-13,2139.36,2318.42,2138.56,2299.19,2299.19,29456642939.0
2021-04-14,2299.35,2449.69,2284.56,2435.1,2435.1,35592822986.0
2021-04-15,2436.03,2544.27,2409.92,2519.12,2519.12,32325606817.0
2021-04-16,2516.6,2547.56,2318.68,2431.95,2431.95,36196928256.0
2021-04-17,2429.98,2497.39,2333.68,2344.9,2344.9,32349808978.0
2021-04-18,2346.45,2365.46,2011.77,2237.14,2237.14,50696368718.0
2021-04-19,2238.03,2276.78,2086.69,2166.19,2166.19,34060654971.0
2021-04-20,2161.94,2345.83,2060.14,2330.21,2330.21,39433483315.0
2021-04-21,2331.16,2467.2,2238.37,2364.75,2364.75,38899067643.0
2021-04-22,2357.87,2641.09,2315.96,2403.54,2403.54,53575904724.0
2021-04-23,2401.26,2439.54,2117.04,2363.59,2363.59,55413933925.0
2021-04-24,2367.2,2367.74,2163.69,2211.63,2211.63,31854226936.0
2021-04-25,2214.41,2354.09,2172.52,2316.06,2316.06,31814355546.0
2021-04-26,2319.48,2536.34,2308.32,2534.48,2534.48,35208325408.0
2021-04-27,2534.03,2676.39,2485.38,2662.87,2662.87,32275969215.0
2021-04-28,2664.69,2757.48,2564.08,2746.38,2746.38,34269031076.0
2021-04-29,2748.65,2797.97,2672.11,2756.88,2756.88,32578127990.0
2021-04-30,2757.73,2796.05,2728.17,2773.21,2773.21,29777179889.0
2021-05-01,2772.84,2951.44,2755.91,2945.89,2945.89,28726205272.0
2021-05-02,2945.56,2984.89,2860.53,2952.06,2952.06,28032013047.0
2021-05-03,2951.18,3450.04,2951.18,3431.09,3431.09,49174290212.0
2021-05-04,3431.13,3523.59,3180.74,3253.63,3253.63,62402045158.0
2021-05-05,3240.55,3541.46,3213.1,3522.78,3522.78,48334198383.0
2021-05-06,3524.93,3598.9,3386.24,3490.88,3490.88,44300394788.0
2021-05-07,3490.11,3573.29,3370.26,3484.73,3484.73,39607240515.0
2021-05-08,3481.99,3950.17,3453.77,3902.65,3902.65,50208491286.0
2021-05-09,3911.46,3981.26,3743.99,3928.84,3928.84,50568290278.0
2021-05-10,3924.41,4197.47,3684.45,3952.29,3952.29,62691789007.0
2021-05-11,3948.27,4178.21,3783.89,4168.7,4168.7,52679737865.0
2021-05-12,4174.64,4362.35,3785.85,3785.85,3785.85,69023382175.0
2021-05-13,3828.92,4032.56,3549.41,3715.15,3715.15,78398214539.0
2021-05-14,3720.12,4171.02,3703.4,4079.06,4079.06,48174271215.0
2021-05-15,4075.95,4129.19,3638.12,3638.12,3638.12,42422321751.0
2021-05-16,3641.83,3878.9,3350.95,3587.51,3587.51,47359478734.0
2021-05-17,3581.34,3587.77,3129.01,3282.4,3282.4,54061732774.0
2021-05-18,3276.87,3562.47,3246.4,3380.07,3380.07,40416525218.0
2021-05-19,3382.66,3437.94,1952.46,2460.68,2460.68,84482912776.0
2021-05-20,2439.64,2993.15,2170.23,2784.29,2784.29,67610826680.0
2021-05-21,2772.34,2938.21,2113.35,2430.62,2430.62,53774070802.0
2021-05-22,2436.01,2483.98,2168.12,2295.71,2295.71,42089937660.0
2021-05-23,2298.37,2384.41,1737.47,2109.58,2109.58,56005721977.0
2021-05-24,2099.94,2672.6,2090.64,2643.59,2643.59,53697121740.0
2021-05-25,2649.03,2750.53,2394.36,2706.63,2706.63,49558333256.0
2021-05-26,2707.05,2911.74,2652.09,2888.7,2888.7,42499766020.0
2021-05-27,2888.75,2888.75,2642.61,2736.49,2736.49,33373635283.0
2021-05-28,2742.47,2761.36,2336.36,2419.91,2419.91,39999114805.0
2021-05-29,2414.07,2566.94,2208.49,2279.51,2279.51,33773720220.0
2021-05-30,2278.29,2472.19,2188.83,2390.31,2390.31,25876619428.0
2021-05-31,2387.2,2715.85,2279.51,2714.95,2714.95,31007383150.0
2021-06-01,2707.56,2739.74,2531.16,2633.52,2633.52,27363223090.0
2021-06-02,2634.46,2801.39,2555.4,2706.13,2706.13,27723267359.0
2021-06-03,2708.38,2891.25,2667.68,2855.13,2855.13,30038207402.0
2021-06-04,2857.17,2857.17,2562.64,2688.2,2688.2,34173841611.0
2021-06-05,2691.62,2817.48,2558.23,2630.58,2630.58,30496672724.0
2021-06-06,2629.75,2743.44,2616.16,2715.09,2715.09,25311639414.0
2021-06-07,2713.05,2845.19,2584.0,2590.26,2590.26,30600111277.0
2021-06-08,2594.6,2620.85,2315.55,2517.44,2517.44,41909736778.0
2021-06-09,2510.2,2625.07,2412.2,2608.27,2608.27,36075832186.0
2021-06-10,2611.14,2619.96,2435.4,2471.52,2471.52,28753626390.0
2021-06-11,2472.86,2495.41,2326.87,2353.77,2353.77,24832564195.0
2021-06-12,2354.75,2447.23,2265.76,2372.48,2372.48,25724364410.0
2021-06-13,2372.69,2547.37,2312.64,2508.39,2508.39,27092945370.0
2021-06-14,2508.77,2606.43,2469.39,2537.89,2537.89,26964576331.0
2021-06-15,2587.76,2639.23,2515.15,2610.94,2610.94,29005279219.0
2021-06-16,2544.86,2554.63,2354.35,2367.66,2367.66,24101926180.0
2021-06-17,2367.31,2457.18,2312.3,2372.0,2372.0,21871633186.0
2021-06-18,2374.59,2377.2,2147.31,2231.73,2231.73,22752818388.0
2021-06-19,2235.16,2278.42,2168.89,2178.5,2178.5,18765854896.0
2021-06-20,2171.34,2275.38,2049.96,2246.36,2246.36,22535930423.0
2021-06-21,2245.32,2259.46,1867.19,1888.45,1888.45,33745173825.0
2021-06-22,1886.67,1993.16,1707.6,1874.95,1874.95,35547251725.0
2021-06-23,1878.63,2043.53,1827.57,1989.74,1989.74,28408659206.0
2021-06-24,1968.96,2032.34,1887.43,1988.46,1988.46,20272845769.0
2021-06-25,1989.22,2017.76,1794.4,1813.22,1813.22,22774334998.0
2021-06-26,1810.88,1850.18,1719.56,1829.24,1829.24,20637542361.0
2021-06-27,1831.0,1979.96,1811.25,1978.89,1978.89,19885474742.0
2021-06-28,1981.39,2139.81,1963.62,2079.66,2079.66,25514602841.0
2021-06-29,2083.45,2242.24,2076.24,2160.77,2160.77,24815124419.0
2021-06-30,2164.22,2282.99,2090.76,2274.55,2274.55,25828056268.0
2021-07-01,2274.4,2274.4,2081.08,2113.61,2113.61,29061701793.0
2021-07-02,2109.89,2155.6,2021.82,2150.04,2150.04,31796212554.0
2021-07-03,2150.83,2237.57,2117.59,2226.11,2226.11,17433361641.0
2021-07-04,2226.55,2384.29,2190.84,2321.72,2321.72,18787107473.0
2021-07-05,2321.92,2321.92,2163.04,2198.58,2198.58,20103794829.0
2021-07-06,2197.92,2346.29,2197.92,2324.68,2324.68,20891861314.0
2021-07-07,2323.21,2403.77,2298.03,2315.16,2315.16,22398345285.0
2021-07-08,2317.95,2324.01,2089.41,2120.03,2120.03,23188123689.0
2021-07-09,2115.57,2185.38,2051.07,2146.69,2146.69,23029574602.0
2021-07-10,2147.0,2190.12,2081.92,2111.4,2111.4,17581542471.0
2021-07-11,2110.88,2172.65,2083.8,2139.66,2139.66,14705386138.0
2021-07-12,2140.51,2167.71,2011.02,2036.72,2036.72,17768129077.0
2021-07-13,2034.1,2040.69,1922.58,1940.08,1940.08,16621628658.0
2021-07-14,1941.17,2015.11,1869.22,1994.33,1994.33,17342819679.0
2021-07-15,1994.71,2037.74,1883.27,1911.18,1911.18,15688092552.0
2021-07-16,1916.6,1959.7,1853.59,1880.38,1880.38,14884569147.0
2021-07-17,1876.88,1917.6,1855.59,1898.83,1898.83,13364282076.0
2021-07-18,1900.19,1988.34,1883.01,1895.55,1895.55,13791868728.0
2021-07-19,1893.05,1916.12,1807.91,1817.3,1817.3,14157735481.0
2021-07-20,1819.08,1837.0,1722.05,1787.51,1787.51,17368597636.0
2021-07-21,1786.28,2025.68,1759.02,1990.97,1990.97,21253359756.0
2021-07-22,1994.82,2044.12,1954.3,2025.2,2025.2,17495480331.0
2021-07-23,2025.11,2129.44,2000.44,2124.78,2124.78,16200392492.0
2021-07-24,2123.96,2197.65,2107.32,2189.22,2189.22,16057446601.0
2021-07-25,2187.15,2194.44,2108.83,2191.37,2191.37,14566483636.0
2021-07-26,2191.31,2428.82,2177.33,2233.37,2233.37,29614324233.0
2021-07-27,2230.2,2316.95,2154.73,2298.33,2298.33,23067480378.0
2021-07-28,2302.08,2341.78,2250.91,2296.55,2296.55,18991302378.0
2021-07-29,2299.01,2396.45,2273.4,2380.96,2380.96,16313373113.0
2021-07-30,2382.55,2469.7,2322.34,2466.96,2466.96,20212848934.0
2021-07-31,2461.58,2551.16,2423.82,2536.21,2536.21,18001710283.0
2021-08-01,2530.46,2695.43,2520.93,2561.85,2561.85,22697987055.0
2021-08-02,2557.77,2665.73,2511.38,2610.15,2610.15,22162754104.0
2021-08-03,2609.41,2630.31,2449.35,2502.35,2502.35,22696753413.0
2021-08-04,2508.54,2764.44,2463.47,2724.62,2724.62,25038698173.0
2021-08-05,2725.67,2840.43,2540.68,2827.33,2827.33,31057928075.0
2021-08-06,2827.5,2944.9,2727.79,2890.94,2890.94,26528577879.0
2021-08-07,2891.71,3170.23,2868.54,3157.24,3157.24,33081467129.0
2021-08-08,3161.23,3184.6,2951.75,3013.73,3013.73,28433638008.0
2021-08-09,3012.89,3185.7,2900.93,3167.86,3167.86,31983260936.0
2021-08-10,3163.05,3228.94,3059.23,3141.69,3141.69,27605221710.0
2021-08-11,3142.83,3269.21,3122.92,3164.25,3164.25,26729035052.0
2021-08-12,3164.18,3236.31,2984.17,3043.41,3043.41,25403699845.0
2021-08-13,3049.0,3324.67,3037.68,3322.21,3322.21,23868866254.0
2021-08-14,3322.76,3329.28,3214.52,3265.44,3265.44,19860862133.0
2021-08-15,3266.28,3320.08,3117.79,3310.5,3310.5,22166205051.0
2021-08-16,3309.42,3333.99,3139.78,3156.51,3156.51,23080039949.0
2021-08-17,3149.38,3288.81,2996.47,3014.85,3014.85,25509056745.0
2021-08-18,3011.96,3124.98,2959.03,3020.09,3020.09,21539248425.0
2021-08-19,3019.13,3184.44,2963.15,3182.7,3182.7,19546290360.0
2021-08-20,3182.16,3298.25,3178.1,3286.94,3286.94,20885619828.0
2021-08-21,3286.93,3307.35,3209.87,3226.08,3226.08,18113977628.0
2021-08-22,3226.23,3272.73,3142.01,3242.12,3242.12,15983278460.0
2021-08-23,3241.36,3373.38,3235.85,3319.26,3319.26,20511110509.0
2021-08-24,3324.86,3358.69,3154.12,3172.46,3172.46,20131028906.0
2021-08-25,3174.27,3248.73,3086.11,3224.92,3224.92,18902728235.0
2021-08-26,3228.75,3249.66,3060.23,3100.33,3100.33,17405668117.0
2021-08-27,3096.41,3281.84,3064.49,3270.6,3270.6,18489602004.0
2021-08-28,3275.1,3284.85,3217.4,3244.4,3244.4,13709633698.0
2021-08-29,3246.77,3283.24,3158.84,3227.0,3227.0,13296586731.0
2021-08-30,3227.19,3346.58,3151.44,3224.37,3224.37,19306924485.0
2021-08-31,3227.76,3466.99,3195.22,3433.73,3433.73,27280502987.0
2021-09-01,3430.76,3836.87,3387.41,3834.83,3834.83,30070890104.0
2021-09-02,3825.03,3830.71,3726.75,3790.99,3790.99,24387397330.0
2021-09-03,3787.49,4022.47,3712.68,3940.61,3940.61,26207765094.0
2021-09-04,3937.91,3969.45,3837.93,3887.83,3887.83,20806963328.0
2021-09-05,3886.33,3979.19,3838.49,3952.13,3952.13,18371468576.0
2021-09-06,3951.52,3968.43,3868.99,3928.38,3928.38,18674691198.0
2021-09-07,3926.53,3945.31,3062.22,3426.39,3426.39,39131346397.0
2021-09-08,3428.38,3559.12,3224.76,3497.32,3497.32,31738430771.0
2021-09-09,3452.55,3562.99,3400.52,3427.34,3427.34,24118055831.0
2021-09-10,3425.56,3512.57,3157.06,3211.51,3211.51,22355974097.0
2021-09-11,3209.03,3346.53,3208.96,3270.28,3270.28,18627122934.0
2021-09-12,3270.29,3462.47,3235.11,3410.13,3410.13,16810411424.0
2021-09-13,3407.47,3426.5,3121.51,3285.51,3285.51,22721552948.0
2021-09-14,3286.32,3429.17,3273.63,3429.17,3429.17,19125420848.0
2021-09-15,3431.22,3615.28,3365.91,3615.28,3615.28,17548551804.0
2021-09-16,3613.07,3673.31,3489.81,3571.29,3571.29,20093903064.0
2021-09-17,3569.57,3589.31,3356.45,3398.54,3398.54,17722363229.0
2021-09-18,3397.42,3540.81,3371.89,3432.02,3432.02,15995220233.0
2021-09-19,3433.29,3448.32,3286.17,3329.45,3329.45,14257609743.0
2021-09-20,3329.67,3343.33,2940.84,2958.99,2958.99,27371684581.0
2021-09-21,2977.31,3101.7,2676.41,2764.43,2764.43,30405062665.0
2021-09-22,2763.21,3089.08,2741.44,3077.87,3077.87,23742102645.0
2021-09-23,3077.97,3173.54,3038.1,3155.52,3155.52,18516291047.0
2021-09-24,3154.56,3159.64,2747.34,2931.67,2931.67,25595422789.0
2021-09-25,2930.88,2968.99,2818.97,2925.57,2925.57,18932786754.0
2021-09-26,2926.34,3114.86,2744.58,3062.27,3062.27,21172766310.0
2021-09-27,3065.84,3163.67,2932.69,2934.14,2934.14,19164053681.0
2021-09-28,2928.96,2970.77,2793.36,2807.3,2807.3,16895079070.0
2021-09-29,2809.3,2946.88,2786.99,2853.14,2853.14,15763456158.0
2021-09-30,2852.56,3046.52,2840.29,3001.68,3001.68,17661065099.0
2021-10-01,3001.13,3329.85,2978.65,3307.52,3307.52,22307625573.0
2021-10-02,3308.87,3464.84,3260.03,3391.69,3391.69,19202671704.0
2021-10-03,3390.77,3484.61,3348.12,3418.36,3418.36,15516566862.0
2021-10-04,3418.78,3434.78,3283.45,3380.09,3380.09,17747154101.0
2021-10-05,3381.78,3541.45,3365.82,3518.52,3518.52,16632591670.0
2021-10-06,3516.57,3622.55,3354.47,3580.56,3580.56,21855226591.0
2021-10-07,3576.81,3650.01,3479.91,3587.97,3587.97,19090322927.0
2021-10-08,3587.83,3667.96,3547.83,3563.76,3563.76,16222029488.0
2021-10-09,3560.0,3628.24,3544.64,3575.72,3575.72,12707036942.0
2021-10-10,3575.02,3603.24,3414.97,3425.85,3425.85,16171746693.0
2021-10-11,3419.73,3622.29,3385.76,3545.35,3545.35,18579189588.0
2021-10-12,3546.48,3546.48,3407.34,3492.57,3492.57,18109578443.0
2021-10-13,3492.75,3607.74,3417.6,3606.2,3606.2,16211275589.0
2021-10-14,3604.96,3819.26,3590.28,3786.01,3786.01,19443499909.0
2021-10-15,3790.15,3895.47,3735.36,3862.63,3862.63,20966841512.0
2021-10-16,3865.67,3962.45,3805.89,3830.38,3830.38,16578095629.0
2021-10-17,3829.86,3914.9,3660.72,3847.1,3847.1,15908090346.0
2021-10-18,3847.73,3888.21,3686.75,3748.76,3748.76,17386204158.0
2021-10-19,3747.16,3883.93,3736.78,3877.65,3877.65,15998757133.0
2021-10-20,3877.73,4167.47,3833.29,4155.99,4155.99,20338319988.0
2021-10-21,4161.71,4366.09,4032.48,4054.32,4054.32,28220661820.0
2021-10-22,4055.69,4162.98,3908.34,3970.18,3970.18,19432937968.0
2021-10-23,3971.36,4171.66,3944.63,4171.66,4171.66,14781537792.0
2021-10-24,4171.86,4185.73,3967.12,4087.9,4087.9,14978083638.0
2021-10-25,4084.43,4236.67,4072.03,4217.88,4217.88,15995727040.0
2021-10-26,4217.34,4289.13,4106.82,4131.1,4131.1,17157714562.0
2021-10-27,4132.17,4299.15,3930.26,3930.26,3930.26,26219530404.0
2021-10-28,3924.82,4293.15,3905.71,4287.32,4287.32,25958154575.0
2021-10-29,4288.69,4455.74,4271.71,4414.75,4414.75,22967641914.0
2021-10-30,4414.24,4426.85,4252.49,4325.65,4325.65,14615490626.0
2021-10-31,4322.74,4394.45,4179.02,4288.07,4288.07,17498160238.0
2021-11-01,4288.22,4377.32,4160.97,4324.63,4324.63,17985288261.0
2021-11-02,4322.5,4599.95,4288.69,4584.8,4584.8,20794448222.0
2021-11-03,4589.68,4664.91,4462.98,4607.19,4607.19,21220463155.0
2021-11-04,4604.68,4606.52,4426.62,4537.32,4537.32,18415244464.0
2021-11-05,4537.42,4570.9,4447.49,4486.24,4486.24,15086003586.0
2021-11-06,4482.65,4531.0,4334.97,4521.58,4521.58,14429076700.0
2021-11-07,4523.98,4640.92,4510.98,4620.55,4620.55,13541376033.0
2021-11-08,4619.65,4822.36,4619.65,4812.09,4812.09,19290896267.0
2021-11-09,4810.07,4837.59,4718.04,4735.07,4735.07,20834172627.0
2021-11-10,4733.36,4859.5,4485.09,4636.17,4636.17,22748160545.0
2021-11-11,4635.45,4778.06,4580.99,4730.38,4730.38,17933201129.0
2021-11-12,4724.31,4808.74,4510.92,4667.12,4667.12,18316060208.0
2021-11-13,4666.72,4702.12,4582.18,4651.46,4651.46,14457436261.0
2021-11-14,4648.63,4689.84,4516.94,4626.36,4626.36,12172962219.0
2021-11-15,4627.09,4764.64,4546.6,4557.5,4557.5,16275851299.0
2021-11-16,4570.48,4891.7,4144.33,4216.37,4216.37,27417502801.0
2021-11-17,4213.91,4300.31,4107.13,4287.59,4287.59,22183461850.0
2021-11-18,4287.8,4343.56,3959.23,4000.65,4000.65,21383250893.0
2021-11-19,3995.73,4311.71,3982.92,4298.31,4298.31,20626269711.0
2021-11-20,4298.35,4434.39,4209.24,4409.93,4409.93,15448261277.0
2021-11-21,4412.2,4422.49,4255.46,4269.73,4269.73,14094831413.0
2021-11-22,4266.51,4302.02,4033.57,4088.46,4088.46,19752218877.0
2021-11-23,4089.68,4385.48,4069.77,4340.76,4340.76,22133497059.0
2021-11-24,4340.04,4376.88,4176.18,4239.98,4239.98,21838037128.0
2021-11-25,4271.39,4550.52,4249.77,4274.74,4274.74,18705358318.0
2021-11-26,4522.21,4550.84,3933.51,4030.91,4030.91,26281795488.0
2021-11-27,4043.0,4187.68,4033.51,4096.91,4096.91,16515693874.0
2021-11-28,4101.65,4297.92,3989.97,4294.45,4294.45,15953126340.0
2021-11-29,4296.95,4460.85,4284.5,4445.1,4445.1,19086475837.0
2021-11-30,4447.77,4753.27,4358.07,4631.48,4631.48,28626354111.0
2021-12-01,4623.68,4780.73,4530.27,4586.99,4586.99,27634826695.0
2021-12-02,4586.33,4628.92,4441.51,4511.3,4511.3,21502671027.0
2021-12-03,4514.36,4647.29,4100.15,4220.71,4220.71,25879591528.0
2021-12-04,4227.76,4242.73,3525.49,4119.59,4119.59,38478999182.0
2021-12-05,4119.63,4246.92,4040.22,4198.32,4198.32,25533062707.0
2021-12-06,4199.0,4375.52,3930.81,4358.74,4358.74,28229518513.0
2021-12-07,4358.59,4428.59,4264.32,4315.06,4315.06,22366213354.0
2021-12-08,4311.67,4453.11,4234.54,4439.36,4439.36,18704315119.0
2021-12-09,4433.02,4482.31,4078.84,4119.82,4119.82,22296131874.0
2021-12-10,4113.59,4227.11,3897.77,3908.5,3908.5,28014595631.0
2021-12-11,3909.67,4095.65,3846.05,4084.45,4084.45,19131502454.0
2021-12-12,4084.81,4173.61,3993.06,4134.45,4134.45,14057603914.0
2021-12-13,4136.36,4145.96,3680.61,3784.23,3784.23,23999841386.0
2021-12-14,3782.82,3866.63,3700.1,3745.44,3745.44,23836759957.0
2021-12-15,3862.25,4086.37,3664.72,4018.39,4018.39,26411188833.0
2021-12-16,4020.42,4110.37,3956.06,3962.47,3962.47,19825531254.0
2021-12-17,3959.01,3992.79,3711.42,3879.49,3879.49,23143541098.0
2021-12-18,3880.29,3993.83,3774.61,3960.86,3960.86,19530895889.0
2021-12-19,3960.87,4018.66,3894.4,3922.59,3922.59,16167785597.0
2021-12-20,3923.7,3980.1,3759.4,3933.84,3933.84,21589690675.0
2021-12-21,3938.46,4058.82,3918.84,4020.26,4020.26,16388555198.0
2021-12-22,4018.7,4073.79,3947.69,3982.1,3982.1,13921756199.0
2021-12-23,3981.96,4149.03,3897.23,4108.02,4108.02,18007273742.0
2021-12-24,4111.35,4134.11,4029.06,4047.98,4047.98,12769090623.0
2021-12-25,4049.78,4138.56,4027.93,4093.28,4093.28,10894785525.0
2021-12-26,4094.15,4105.02,4013.03,4067.33,4067.33,11197244172.0
2021-12-27,4064.75,4126.0,4033.49,4037.55,4037.55,11424360002.0
2021-12-28,4037.54,4037.54,3769.28,3800.89,3800.89,17299472803.0
2021-12-29,3797.44,3827.98,3612.8,3628.53,3628.53,15722555672.0
2021-12-30,3632.22,3767.56,3595.2,3713.85,3713.85,12925377999.0
2021-12-31,3713.43,3807.29,3636.87,3682.63,3682.63,14157285268.0
2022-01-01,3683.05,3769.92,3682.29,3769.7,3769.7,9776191466.0
2022-01-02,3769.3,3836.16,3727.36,3829.56,3829.56,9881471548.0
2022-01-03,3829.54,3836.2,3698.05,3761.38,3761.38,12080777893.0
2022-01-04,3761.36,3876.79,3723.35,3794.06,3794.06,14030925983.0
2022-01-05,3794.27,3842.06,3456.75,3550.39,3550.39,18061338502.0
2022-01-06,3549.71,3549.71,3335.38,3418.41,3418.41,24293791313.0
2022-01-07,3417.84,3420.46,3117.38,3193.21,3193.21,24494179209.0
2022-01-08,3193.5,3240.3,3020.88,3091.97,3091.97,16037732700.0
2022-01-09,3091.7,3206.79,3075.91,3157.75,3157.75,12334683863.0
2022-01-10,3157.57,3177.21,2947.68,3083.1,3083.1,19535744145.0
2022-01-11,3082.99,3247.51,3061.14,3238.11,3238.11,15211447193.0
2022-01-12,3238.45,3401.22,3216.72,3372.26,3372.26,16662871689.0
2022-01-13,3372.1,3396.97,3247.92,3248.29,3248.29,15294466275.0
2022-01-14,3248.65,3330.77,3203.82,3310.0,3310.0,13562957230.0
2022-01-15,3309.84,3364.54,3278.67,3330.53,3330.53,9619999078.0
2022-01-16,3330.39,3376.4,3291.56,3350.92,3350.92,9505934874.0
2022-01-17,3350.95,3355.82,3157.22,3212.3,3212.3,12344309617.0
2022-01-18,3212.29,3236.02,3096.12,3164.03,3164.03,13024154091.0
2022-01-19,3163.85,3171.16,3055.21,3095.83,3095.83,13187424144.0
2022-01-20,3095.27,3265.34,3000.91,3001.12,3001.12,10645922764.0
2022-01-21,3002.96,3029.08,2496.81,2557.93,2557.93,26796291874.0
2022-01-22,2561.15,2615.25,2330.25,2405.18,2405.18,27369692036.0
2022-01-23,2406.92,2542.14,2381.52,2535.04,2535.04,16481489511.0
2022-01-24,2535.89,2537.21,2172.3,2440.35,2440.35,28220804648.0
2022-01-25,2440.39,2498.51,2359.38,2455.94,2455.94,16179776932.0
2022-01-26,2455.58,2705.78,2417.68,2468.03,2468.03,21229909340.0
2022-01-27,2467.19,2510.45,2328.45,2423.0,2423.0,16126522783.0
2022-01-28,2421.65,2548.78,2367.83,2547.09,2547.09,14666227351.0
2022-01-29,2546.59,2627.61,2526.99,2597.08,2597.08,11172062661.0
2022-01-30,2598.56,2631.41,2550.46,2603.47,2603.47,9501221177.0
2022-01-31,2603.26,2697.74,2489.07,2688.28,2688.28,13778234614.0
2022-02-01,2687.9,2802.32,2682.62,2792.12,2792.12,13194846235.0
2022-02-02,2791.96,2802.21,2630.12,2682.85,2682.85,13876301217.0
2022-02-03,2682.23,2712.48,2587.78,2679.16,2679.16,12755505065.0
2022-02-04,2681.06,2983.59,2675.44,2983.59,2983.59,18987223729.0
2022-02-05,2984.45,3054.13,2966.78,3014.65,3014.65,13102093957.0
2022-02-06,3014.96,3061.26,2965.43,3057.48,3057.48,9466018022.0
2022-02-07,3057.42,3182.53,3002.93,3142.47,3142.47,15197063785.0
2022-02-08,3143.01,3219.47,3038.38,3122.61,3122.61,17136080906.0
2022-02-09,3121.18,3263.16,3063.16,3239.46,3239.46,13951308490.0
2022-02-10,3240.11,3271.32,3070.38,3077.48,3077.48,18629485080.0
2022-02-11,3077.41,3127.45,2888.71,2927.38,2927.38,16043881065.0
2022-02-12,2927.39,2980.08,2870.18,2917.36,2917.36,11254355757.0
2022-02-13,2916.79,2947.78,2845.4,2883.46,2883.46,9054963563.0
2022-02-14,2880.19,2957.96,2840.26,2933.48,2933.48,12164552172.0
2022-02-15,2933.73,3185.52,2917.86,3179.88,3179.88,13921257873.0
2022-02-16,3180.45,3181.62,3055.17,3127.83,3127.83,12352406833.0
2022-02-17,3126.86,3154.62,2861.85,2881.48,2881.48,15860206214.0
2022-02-18,2884.34,2937.31,2761.64,2785.73,2785.73,15748173433.0
2022-02-19,2784.87,2826.35,2707.38,2763.7,2763.7,9774183169.0
2022-02-20,2763.76,2763.76,2585.95,2628.65,2628.65,11641437834.0
2022-02-21,2627.67,2752.46,2568.25,2573.82,2573.82,18646392740.0
2022-02-22,2572.9,2648.92,2510.68,2639.3,2639.3,16360200507.0
2022-02-23,2639.45,2741.37,2587.41,2590.36,2590.36,13382637240.0
2022-02-24,2588.17,2689.05,2308.91,2598.07,2598.07,29312342666.0
2022-02-25,2598.44,2821.97,2579.21,2764.54,2764.54,17208902048.0
2022-02-26,2764.99,2849.42,2745.01,2781.11,2781.11,11724648351.0
2022-02-27,2780.5,2831.13,2581.62,2621.8,2621.8,16150857254.0
2022-02-28,2621.17,2929.18,2586.39,2919.2,2919.2,19266124733.0
2022-03-01,2919.78,3029.65,2868.94,2972.49,2972.49,18757425786.0
2022-03-02,2972.47,3026.87,2919.94,2950.12,2950.12,16636517503.0
2022-03-03,2950.16,2964.67,2797.32,2834.47,2834.47,13091199728.0
2022-03-04,2834.99,2835.18,2587.75,2617.16,2617.16,14496939024.0
